id,text,domain,priority,language,channel,timestamp
636,"Kalkaji ke paas accident hua hai aur ek ghaante se ambulance nahi aayi, medical emergency hai.",Health,High,hinglish,web,2025-02-03T22:55:17
637,"Sector 21 ki sabhi streetlights band hai, raat me pura andhera rehta hai, bahut khatarnak hai. pls jaldi karo",Lights,High,hinglish,web,2025-06-02T17:16:45
638,"Dwarka Sector 9 me sadak achanak dhans gayi hai, bahut khatarnak hai, jalddi repair karwao. pls jaldi karo",Roads,High,hinglish,whatsapp,2025-04-14T19:56:59
639,"Just a small pothole near Salt Lake, not urgent but should be patched sometime. urgent!!! please look into this",Roads,Low,en,web,2025-01-13T12:08:33
640,"Rohini ke paas 5 se bijli baar baar ja rahi hai, appliances kharab ho rahe hai.",Electricity,Medium,hinglish,whatsapp,2025-05-24T22:49:14
641,"Minor litter accumulating near Model Town, urgent but worth a look.",Waste,Low,en,phone,2025-03-25T17:59:48
642,"The drain near Sector 21 has been blocked for 2 weeks, water is stagnating.",Sanitation,Medium,en,app,2025-02-21T06:46:20
643,"Saket ke paas ek hafte machhar badh rahe hai, log bimari failne se dar rahe hai.",Health,Medium,hinglish,web,2025-03-19T11:10:34
644,"Minor encroachment issue near Indira Nagar, not urgent, just flagging. please help",Other / Unknown,Low,en,app,2025-03-13T06:29:33
645,"Civil Lines ke paas 5 din se kachre ka dher laga hai, medical waste bhi mila hai, chuhe aur awara kutte badh rahe hai, health hazard hai. urgent hai",Waste,High,hinglish,phone,2025-03-04T00:19:30
646,"Rohini के पास 10 दिनों से कचरे का ढेर लगा है, मेडिकल वेस्ट भी मिला है, चूहे और आवारा कुत्ते बढ़ रहे हैं, स्वास्थ्य के लिए खतरा है। बहुत परेशानी हो रही है हालत बिगड़ रही है",Waste,High,hi,phone,2025-06-10T04:36:09
647,"Nehru Colony सड़क अचानक धंस गई है, यह बहुत खतरनाक है, जल्द मरम्मत करें। कृपया ध्यान दें",Roads,High,hi,app,2025-04-14T04:21:53
648,"The drain near Rohini has ben blocked for a week, water is stagnating.",Sanitation,Medium,en,whatsapp,2025-02-14T11:05:35
649,"Gandhi Chowk में नाली एक महीने से जाम है, बदबू फैल रही है।",Sanitation,Medium,hi,phone,2025-06-07T12:50:37
650,"A live wire has flalen near Kalkaji after last night's storm, very dangerous, someone could get electrocuted.",Electricity,High,en,phone,2025-01-02T08:55:54
651,"Sakt ke paas 2 hafto se machhar badh rahe hai, log bimari failne se dar rahe hai. urgent hai",Health,Medium,hinglish,app,2025-01-22T05:09:37
652,"Vasant Kunj में पानी की सप्लाई 3 दिन से अनियमित है, सुबह नल सूखे रहते हैं। बहुत परेशानी हो रही है",Water,Medium,hi,phone,2025-02-20T22:10:23
653,"Vasant Kunj ke paas ek hafte se bijli baar baar ja rahi hai, appliances kharab ho rahe hai.",Electricity,Medium,hinglish,app,2025-06-28T20:42:09
654,"Stray dog attacks near Sector 21 have injured two children, please act urgently. pls fix asap",Other / Unknown,High,en,phone,2025-01-29T09:49:41
655,"Koramangala में पानी की सप्लाई 2 हफ्तों से अनियमित है, सुबह नल सूखे रहते हैं।",Water,Medium,hi,whatsapp,2025-06-06T07:07:59
656,"A huge trash pile near Dwarka Sector 9 is rotting and attracting disease, urgent collection needed before it spreads illness. please help need this fixed",Waste,High,en,web,2025-05-09T12:38:39
657,"One streetlight bulb near Dwarka Sector 9 is dim, not urgent but could be replaced. please help",Lights,Low,en,phone,2025-05-06T06:05:22
658,"A live wire has fallen near Civil Lines after last night's storm, very dangerous, someone could get electrocuted.",Electricity,High,en,whatsapp,2025-03-08T22:49:40
659,"Shastri Nagar के पास 3 दिन से मच्छरों का प्रकोप बढ़ रहा है, लोग बीमारी फैलने से डर रहे हैं। कृपया जल्दी करें",Health,Medium,hi,whatsapp,2025-04-11T12:57:20
660,Suggestion: Ward 7 me paani supply ka time aadha ghanta badha diya jaye. urgent hai,Water,Low,hinglish,web,2025-01-24T20:00:36
661,"Ward 12 me paani ki supply 5 din se irregular hai, subah nal sookhe rehte hai.",Water,Medium,hinglish,app,2025-02-19T10:42:38
662,Suggestion: Gandhi Chowk ki khuli naali ko safety ke liye dhak diya jaye.,Sanitation,Low,hinglish,phone,2025-03-01T02:12:36
663,"Dwarka Sector 9 की सभी स्ट्रीट लाइटें बंद हैं, रात में पूरा अंधेरा रहता है, बहुत खतरनाक है। कृपया जल्दी करें",Lights,High,hi,whatsapp,2025-04-26T09:01:35
664,"Kalkaji के पास सड़क में बहुत बड़ा गड्ढा है जिसकी वजह से कल एक दुर्घटना हो गई, कृपया तुरंत ठीक करें। बहुत परेशानी हो रही है",Roads,High,hi,app,2025-01-25T03:31:44
665,"Mosquito breeding has increased near Wad 12 for a week, residents fear outbreak.",Health,Medium,en,whatsapp,2025-02-04T14:52:02
666,There have been frequent power cuts near Saket for 5 days now.,Electricity,Medium,en,phone,2025-01-17T04:18:51
667,"Indira Nagar ke paas halka kachra jaam ho raha hai, urgent nahi par dekh lena.",Waste,Low,hinglish,whatsapp,2025-02-15T16:02:27
668,"The road near Malviya Nagar has multiple ptholes making it hard to drive, been like this for 2 weeks.",Roads,Medium,en,app,2025-04-29T20:44:51
669,सुझाव: Andheri West के पार्क में एक और स्ट्रीट लाइट लगाई जाए।,Lights,Low,hi,web,2025-04-14T18:46:22
670,"Malviya Nagar में रात को निर्माण कार्य का बहुत शोर हो रहा है, 2 हफ्तों से यही हाल है।",Other / Unknown,Medium,hi,phone,2025-06-29T04:54:03
671,"Green Park के पास एक स्ट्रीट लाइट थोड़ी धीमी है, जरूरी नहीं पर बदल दी जाए तो अच्छा है।",Lights,Low,hi,phone,2025-01-03T00:17:36
672,"Gandhi Chowk ke pas 2 hafto se bijli baar baar ja rahi hai, appliances kharab ho rahe hai. urgent nahi",Electricity,Medium,hinglish,whatsapp,2025-02-23T18:25:30
673,"Salt Lake के पास 5 दिनों से पानी का प्रेशर बहुत कम है, टैंकर की जरूरत है।",Water,Medium,hi,phone,2025-02-08T03:16:47
674,Suggestion: Lajpat Nagar ki purani wiring is saal badal di jaye. pls jaldi karo,Electricity,Low,hinglish,web,2025-06-14T12:29:47
675,Suggestion: condct a fogging drive near Rohini before monsoon season. pls fix asap,Health,Low,en,app,2025-04-11T03:39:55
676,"Minor voltage flicker near Hauz Khas, not urgnet but worth checking.",Electricity,Low,en,app,2025-04-19T06:25:25
677,सुझाव: Green Park की खुली नाली को सुरक्षा के लिए ढक दिया जाए।,Sanitation,Low,hi,web,2025-03-31T03:24:25
678,"Mayur Vihar के पास 5 दिनों से बिजली बार-बार जा रही है, उपकरण खराब हो रहे हैं।",Electricity,Medium,hi,whatsapp,2025-04-14T14:46:23
679,"Green Park ke paas 10 dino se kachra nahi uthaya gaya hai, dustbin bhar gaye hai. pls jaldi karo",Waste,Medium,hinglish,web,2025-01-30T12:08:04
680,"Sector 21 के पास हल्का वोल्टेज उतार-चढ़ाव है, जरूरी नहीं पर जांच करवा लें।",Electricity,Low,hi,app,2025-04-05T16:27:13
681,Suggestion: Koramangala ki purani wiring is saal badal di jaye.,Electricity,Low,hinglish,app,2025-06-10T14:42:32
682,"A huge trash pile near Hauz Khas is rotting and attracting disease, urgent collection needed before it spreads illness. pls fix asap",Waste,High,en,whatsapp,2025-03-02T09:48:31
683,"Kalkaji me paani ki supply 5 din se irregular hai, subah nal sookhe rehte hai.",Water,Medium,hinglish,whatsapp,2025-06-27T01:42:37
684,"Shastri Nagar के पास नाली एक महीने से बंद है, पानी जमा हो रहा है। बहुत परेशानी हो रही है सुझाव",Sanitation,Medium,hi,phone,2025-04-30T07:21:07
685,"There has been an accident near Green Park and no ambulance has arrived for over an hour, medical emergency. please help",Health,High,en,app,2025-04-06T20:31:17
686,"Stray dogs near Kalkaji have been aggresive for 10 days, a resident was bitten. suggestion",Health,Medium,en,phone,2025-06-27T15:04:16
687,"Gandhi Chowk के पास 3 दिन से पानी का प्रेशर बहुत कम है, टैंकर जरूरत है।",Water,Medium,hi,app,2025-06-21T12:19:01
688,"Minor drip from a water pipe near Shastri Nagar, not urgent but should be checked.",Water,Low,en,whatsapp,2025-04-02T04:40:05
689,Vasant Kunj के पास सड़क में 3 दिन से गड्ढा है जिससे ट्रैफिक जाम हो रहा है। बहुत परेशानी हो रही है,Roads,Medium,hi,web,2025-01-16T06:02:27
690,"Nehru Colony में रात को निर्माण कार्य का बहुत शोर हो रहा है, एक हफ्ते से यही हाल है। बहुत परेशानी हो रही है",Other / Unknown,Medium,hi,app,2025-04-27T00:33:53
691,Suggestion: upgrade the old wiring near Vasant Kunj sometime this year. pls fix asap,Electricity,Low,en,phone,2025-04-29T11:08:08
692,"Waste collection near Dwarka Sector 9 has been delayed for 3 days, smell is getting bad. not urgent",Waste,Medium,en,whatsapp,2025-01-02T10:56:05
693,"MG Road ke paas dengue ke kai cases aaye hai, machhar bahut badh gaye hai, turant fogging karwao.",Health,High,hinglish,web,2025-05-20T22:32:14
694,"Ashok Vihar के पास सीवेज घरों में रहा है, बच्चों के लिए बहुत खतरनाक और गंदा है, तुरंत मदद चाहिए।",Sanitation,High,hi,phone,2025-06-01T21:06:30
695,"Minor crack developing on the footpath near Lajpat Nagar, suggest repairing before monsoon. pls fix asap",Roads,Low,en,phone,2025-06-02T19:19:01
696,"Minor drip from a water pipe near Sector 21, not urgent but should be checked. need this fixed",Water,Low,en,app,2025-01-10T20:04:58
697,"The draain near Lajpat Nagar has burst and sewage water is flooding the street, health emergency. pls fix asap",Sanitation,High,en,phone,2025-01-28T22:57:36
698,"Sewage is overflowing into homes near Model Town, extremely unhygienic and dangerous for children, urgent help needed.",Sanitation,High,en,app,2025-05-29T08:28:57
699,"Ward 12 me sadak ki halat ek hafte se kharab hai, please theek karwao.",Roads,Medium,hinglish,phone,2025-06-16T02:55:27
700,"Nehru Colony ke paas 2 hafto se ilelgal parking road ko jam kar rahi hai, please karwai karo. urgent hai urgent nahi",Other / Unknown,Medium,hinglish,web,2025-04-07T23:51:28
701,"Waste collection near Ward 7 has been delayed for a week, smell is getting bad. please help",Waste,Medium,en,whatsapp,2025-05-21T11:49:13
702,"Shastri Nagar के पास हल्का वोल्टेज उतार-चढ़ाव है, जरूरी नहीं पर जांच करवा लें। कृपया ध्यान दें",Electricity,Low,hi,web,2025-01-03T02:13:22
703,"MG Road के पास एक्सीडेंट हुआ है एक घंटे से एम्बुलेंस नहीं आई, चिकित्सा आपातकाल है।",Health,High,hi,app,2025-04-13T12:54:29
704,"Ward 7 ke paas 2 hafto se machhar badh rahe hai, log bimari failne se dar rahe hai. pls jaldi karo",Health,Medium,hinglish,app,2025-06-12T16:21:34
705,"A huge crater has opened up on the road at Mayur Vihar, two bikes have already skidded, extremely dangerous. pls fix asap getting worse",Roads,High,en,whatsapp,2025-05-09T06:30:16
706,"Koramangala ke paas 5 din se paani ka pressure bahut kam hai, tanker ki zarurat hai.",Water,Medium,hinglish,phone,2025-03-13T20:15:54
707,"The transformer near Mayur Vihar is sparking badly, extremely khatarnak, could catch fire, urget action needed. urgent!!!",Electricity,High,en,whatsapp,2025-01-08T16:06:49
708,Suggestion: please increase garbage collection frequency naer Nehru Colony to twice a week.,Waste,Low,en,web,2025-06-25T21:38:14
709,"Shastri Nagar ke paas sadak me bahut bada gaddha hai jiski wajah se kal accident ho gaya, please turant fix karo.",Roads,High,hinglish,phone,2025-04-24T16:05:54
710,"Shastri Nagar की सभी स्ट्रीट लाइटें बंद हैं, रात में पूरा अंधेरा रहता है, बहुत खतरनाक है।",Lights,High,hi,whatsapp,2025-05-11T08:09:51
711,"Minor drip from a water pipe near Koramangala, urgent but should be checked. please help getting worse",Water,Low,en,whatsapp,2025-06-10T02:47:02
712,"Nehru Colony के पास हल्का कचरा जमा हो रहा है, जरूरी नहीं पर देख लें। बहुत परेशानी हो रही है",Waste,Low,hi,phone,2025-06-04T00:16:13
713,"One streetlight bulb near Vasant Kunj is dim, not urgent but could be replaced.",Lights,Low,en,web,2025-04-26T09:34:07
714,There have been frequent pwoer cuts near Patel Nagar for 10 days now. pls fix asap,Electricity,Medium,en,web,2025-04-19T12:31:04
715,सुझाव: Model Town में पानी सप्लाई का समय आधा घंटा बढ़ा दिया जाए।,Water,Low,hi,app,2025-06-15T14:57:37
716,"Hauz Khas me naali din se jam hai, badbu fail rahi hai. suggestion",Sanitation,Medium,hinglish,whatsapp,2025-04-22T14:56:13
717,"Gandhi Chowk ke paas 5 din se kachra nahi uthaya gaya hai, dustbin bhar gaye hai.",Waste,Medium,hinglish,phone,2025-06-05T11:31:22
718,"Rohini के पास 2 हफ्तों से अवैध पार्किंग सड़क को जाम कर रही है, कृपया कार्रवाई करें। कृपया जल्दी करें",Other / Unknown,Medium,hi,web,2025-02-02T01:14:26
719,"Rohini के पास नाली दिनों से बंद है, पानी जमा हो रहा है।",Sanitation,Medium,hi,phone,2025-06-04T11:54:14
720,"Hauz Khas ke paas naali 2 hafto se band hai, pani jama ho raha hai.",Sanitation,Medium,hinglish,whatsapp,2025-06-13T19:23:44
721,"A major fire hazard has been reported near Salt Lake, authorities must act immediately. getting worse",Other / Unknown,High,en,phone,2025-05-15T06:22:11
722,सुझाव: Patel Ngar के पार्क में और बेंच लगाई जाएं।,Other / Unknown,Low,hi,web,2025-01-15T16:08:34
723,सुझाव: मानसून से पहले Saket के फॉगिंग करवाई जाए। कृपया ध्यान दें,Health,Low,hi,phone,2025-02-27T06:11:47
724,सुझाव: मानसून से पहले MG Road के पास फॉगिंग करवाई जाए।,Health,Low,hi,phone,2025-03-11T06:12:06
725,"One streetlight bulb near Model Town is dim, not urgent but could be replaced. urgent!!!",Lights,Low,en,app,2025-06-13T23:55:54
726,"Kalkaji ke paas peene ke paani me sewage mix ho raha hai, family bimar pad rahi hai, turant dhyan do.",Water,High,hinglish,whatsapp,2025-05-14T16:40:51
727,"Indira Nagar के पास सड़क में बहुत बड़ा गड्ढा है जिसकी वजह से कल एक दुर्घटना हो गई, कृपया तुरंत ठीक करें। बहुत परेशानी हो रही है",Roads,High,hi,app,2025-03-21T14:31:36
728,"There has been an accident near Indira Nagar and ambulance has arrived for over an hour, medical emergency.",Health,High,en,app,2025-01-06T21:21:59
729,"MG Road के पानी की मुख्य पाइपलाइन फट गई है और घरों में पानी भर रहा है, गंदा पानी मिल रहा है, तुरंत कार्रवाई करें।",Water,High,hi,phone,2025-02-11T02:43:50
730,"Sewage is overflowing into homes near Lajpat Nagar, extremely unhygienic and dangerous for children, urgent help needed. urgent!!!",Sanitation,High,en,phone,2025-03-25T04:23:53
731,"A major fire hazard has been reported naer Andheri West, authorities must act immediately.",Other / Unknown,High,en,phone,2025-04-03T07:30:41
732,"Dwarka Sector 9 ke paas kal raat tufan ke baad tar toot kar gir gaya hai, bahut khatarnak hai, kisi ko current lag sakta hai. pls jaldi karo",Electricity,High,hinglish,web,2025-02-01T16:50:46
733,Green Park के पास स्ट्रीट लाइट एक महीने से टिमटिमा रही है और बंद हो जाती है।,Lights,Medium,hi,whatsapp,2025-04-08T16:58:32
734,"Nehru Colony की सभी स्ट्रीट लाइटें बंद हैं, में पूरा अंधेरा रहता है, बहुत खतरनाक है।",Lights,High,hi,phone,2025-03-15T19:32:25
735,Shastri Nagar ke paas sadak me hafto se gaddha hai jisse traffic jam ho raha hai.,Roads,Medium,hinglish,whatsapp,2025-04-17T06:23:41
736,"Vasant Kunj के पास एक हफ्ते से कचरा नहीं उठाया गया है, डस्टबिन भर गए हैं। बहुत परेशानी हो रही है जरूरी नहीं",Waste,Medium,hi,app,2025-02-22T23:45:20
737,"Gandi Chowk में सड़क अचानक धंस गई है, यह बहुत खतरनाक है, जल्द मरम्मत करें।",Roads,High,hi,phone,2025-03-15T15:24:04
738,"Water supply near Ward 7 been irregular for 2 weeks, taps run dry most mornings. please help",Water,Medium,en,whatsapp,2025-04-15T20:43:52
739,"Koramangala के पास नाली से हल्की बदबू आ रही है, जरूरी नहीं पर सफाई करवा दें। हालत बिगड़ रही है",Sanitation,Low,hi,phone,2025-06-09T09:39:03
740,"Mayur Vihar ke paas bade aag lagne ka khatra bataya gaya hai, prashasan turant karwai kare.",Other / Unknown,High,hinglish,web,2025-05-22T17:33:19
741,"Loud construction noise near Hauz Khas at night 10 days, distubing residents.",Other / Unknown,Medium,en,web,2025-06-03T08:32:42
742,"Sewage is overflowing into homes near Salt Lake, extremely unhygienic and dangerous for children, urgent help needed.",Sanitation,High,en,app,2025-06-06T01:22:11
743,"Minor hygiene issue at the community clinic near Salt Lake, not urgent.",Health,Low,en,phone,2025-02-14T14:40:37
744,"Indira Nagar ke paas peene ke paani me sewage mix ho raha hai, family bimar pad rahi hai, turant dhyan do.",Water,High,hinglish,whatsapp,2025-04-24T11:40:56
745,"Rohini के पास पानी के पाइप से हल्का रिसाव है, जरूरी नहीं पर जांच करवा लें।",Water,Low,hi,app,2025-06-05T03:30:22
746,"Mosquito breeding has increased near Vasant Kunj for a month, residents fear an outbreak. pls fix asap",Health,Medium,en,whatsapp,2025-06-09T10:26:58
747,Saket के पास स्ट्रीट लाइट 5 दिनों से टिमटिमा रही है और बंद हो जाती है।,Lights,Medium,hi,phone,2025-02-08T10:55:06
748,"The lamp posst near Saket has been dark for a month, please send a technician.",Lights,Medium,en,whatsapp,2025-04-17T19:59:49
749,"Multiple dengue cases have been reported near Koramangala, mosquito breeding is out of control, urgent fogging needed. need this fixed",Health,High,en,web,2025-02-02T20:56:17
750,"Kalkaji के पास डेंगू के कई मामले सामने आए हैं, मच्छरों का प्रकोप बढ़ गया है, तुरंत फॉगिंग करवाएं।",Health,High,hi,web,2025-06-05T16:20:05
751,"Andheri West me sadak ki halat ek hafte se kharab hai, please theek karwao.",Roads,Medium,hinglish,app,2025-01-21T22:11:27
752,"There has been an accident near Lajpat Nagar and no ambulance has arrived for over an hour, medical emergency. pls fix asap",Health,High,en,phone,2025-01-22T09:15:15
753,"Rohini में सड़क की हालत 3 दिन से खराब है, कृपया मरम्मत करवाएं। बहुत परेशानी हो रही है",Roads,Medium,hi,web,2025-03-06T17:23:36
754,Suggestion: Shastri Nagar ki purani wiring is saal badal di jaye.,Electricity,Low,hinglish,phone,2025-03-31T14:14:56
755,सुझाव: Rohini के पार्क में एक और स्ट्रीट लाइट लगाई जाए।,Lights,Low,hi,whatsapp,2025-02-03T14:05:03
756,"Gandhi Chowk me naali 3 din se jam hai, badbu fail rahi hai.",Sanitation,Medium,hinglish,phone,2025-03-02T15:23:46
757,"Model Town me sadak ki halat ek mahine se kharba hai, please theek karwao. pls jaldi karo",Roads,Medium,hinglish,phone,2025-03-30T12:06:13
758,"Vasant Kunj के पास पानी के पाइप से हल्का रिसाव है, जरूरी नहीं पर जांच करवा लें। कृपया जल्दी करें",Water,Low,hi,phone,2025-03-07T06:52:55
759,There have been frequent power cuts near Indira Nagar for 3 days now.,Electricity,Medium,en,web,2025-02-27T01:42:35
760,"All streetlights on the main stretch near Lajpat Nagar are out, pitch dark at night, very dangerous for commuters. please help",Lights,High,en,phone,2025-05-01T01:35:06
761,"Patel Nagar में सड़क की हालत 5 दिनों से खराब है, कृपया मरम्मत करवाएं। बहुत परेशानी हो रही है",Roads,Medium,hi,whatsapp,2025-06-29T14:39:17
762,Suggestion: monsoon se pehle Kalkaji ke paas fogging karwai jaye. halat bigad rahi hai,Health,Low,hinglish,phone,2025-04-01T09:40:09
763,"Ashok Vihar के पास हल्का कचरा जमा हो रहा है, जरूरी नहीं पर देख लें।",Waste,Low,hi,whatsapp,2025-04-18T12:50:57
764,"Indira Nagar ke paas paani ke pipe se halka leak hai, urgent nahi par check karwa lena. urgent hai",Water,Low,hinglish,whatsapp,2025-01-30T18:41:17
765,"Nehru Colony me naali 3 din se jam hai, badbu fail rahi hai. pls jaldi karo",Sanitation,Medium,hinglish,whatsapp,2025-04-27T00:59:44
766,"Nehru Colony sabhi streetlights band hai, raat me pura andhera rehta hai, bahut khatarnak hai. urgent hai",Lights,High,hinglish,app,2025-05-24T11:50:04
767,"Indira Nagar के पास एक स्ट्रीट लाइट थोड़ी धीमी है, जरूरी नहीं पर बदल दी जाए तो अच्छा है।",Lights,Low,hi,app,2025-06-23T14:17:52
768,Hauz Khas ke paas strreetlight 2 hafto se flicker kar rahi hai aur band ho jati hai.,Lights,Medium,hinglish,whatsapp,2025-01-14T03:33:23
769,"MG Road ke paas kachre ka bada dher sad raha hai aur bimari fela raha hai, turant uthwao.",Waste,High,hinglish,app,2025-05-20T12:39:29
770,"Minor encroachment issue near Rohini, not urgent, just flagging. urgent!!!",Other / Unknown,Low,en,app,2025-05-21T15:13:27
771,Suggestion: please increase garbage collection frequency near Kroamangala twice a week. pls fix asap,Waste,Low,en,web,2025-04-09T01:57:31
772,"Just a small pothole near Lajpat Nagar, not urgent but should be patched sometime. please look into this",Roads,Low,en,app,2025-05-23T02:11:01
773,"Ward 12 ke paas naali fat gayi hai aur sewage ka pani sadak par bhar gaya hai, health emergency hai. pls jaldi karo",Sanitation,High,hinglish,phone,2025-04-28T11:04:16
774,"Koramangala में रात को निर्माण कार्य का बहुत हो रहा है, एक महीने से यही हाल है।",Other / Unknown,Medium,hi,phone,2025-03-29T01:45:29
775,"A live wire has fallen near Mayur Vihar after last night's storm, very dangerous, someone could get electrocuted.",Electricity,High,en,web,2025-05-24T01:31:41
776,"Garbage has not been collected near Malviya Nagar for 3 days now, bins are overflowing.",Waste,Medium,en,web,2025-01-29T01:59:08
777,"Malviya Nagar ke paas naali fat gayi hai aur sewage ka pani sadak par bhar gaya hai, health emergency hai. pls jaldi karo",Sanitation,High,hinglish,web,2025-02-18T16:40:14
778,"MG Road ke paas kal raat tufan ke baad tar toot kar gir gaya hai, bahut khatarnak hai, kisi ko current lag sakta hai.",Electricity,High,hinglish,web,2025-02-05T20:15:38
779,Suggestion: conduct a fogging drive near Saket before monsoon season. urgent!!!,Health,Low,en,phone,2025-01-02T13:38:25
780,"Indira Nagar ke paas 3 din se bijli baar baar ja rahi hai, appliances kharab ho rahe hai.",Electricity,Medium,hinglish,app,2025-03-27T06:23:00
781,"Sector 21 के पास फुटपाथ में छोटी सी दरार है, समय मिलने पर ठीक करवा दें।",Roads,Low,hi,whatsapp,2025-01-19T14:27:24
782,"Just a small pothole near Model Town, not urgent but should be patched sometime. urgent!!!",Roads,Low,en,whatsapp,2025-04-06T05:33:26
783,"Mayur Vihar के पास कचरे का बड़ा ढेर सड़ रहा है और बीमारी फैला रहा है, तुरंत उठवाएं। कृपया जल्दी करें हालत बिगड़ रही है",Waste,High,hi,web,2025-05-21T13:36:14
784,"Ward 12 ke paas naali se halki badbu aa rahi hai, urgent nahi par safai karwa dena. urgent hai",Sanitation,Low,hinglish,whatsapp,2025-01-10T17:44:57
785,"MG Road ke paas awara kutte ek mahine se aggressive ho gaye hai, ek insaan ko kaat liya.",Health,Medium,hinglish,web,2025-06-03T13:50:44
786,There is a large pothole on the road near Mayur Vihar causing traffic jams for a week. pls fix asap suggestion,Roads,Medium,en,phone,2025-04-12T07:13:15
787,"Sewage is overflowing into homes near Ashok Vihar, extremely unhygienic and dangerous for children, urgent help needed. pls fix asap",Sanitation,High,en,web,2025-01-10T12:21:10
788,"Vasant Kunj ke paas kal raat tufan ke baad tar toot kar gir gaya hai, bahut khatarnak hai, kisi ko current lag sakta hai.",Electricity,High,hinglish,whatsapp,2025-06-12T09:30:57
789,"MG Road के पास आवारा कुत्ते 5 दिनों से आक्रामक गए हैं, एक व्यक्ति को काट लिया।",Health,Medium,hi,app,2025-01-21T08:55:18
790,"Naali near Nehru Colony is clogged for 5 days, foul smell spreading in the area.",Sanitation,Medium,en,web,2025-06-03T06:05:06
791,"There has been an accident near Indira Nagar and no ambulance has arrived for over an hour, medical emergency. need this fixed",Health,High,en,phone,2025-03-18T20:48:17
792,"Gandhi Chowk के पास डेंगू के कई मामले सामने आए हैं, मच्छरों का प्रकोप बढ़ गया है, तुरंत फॉगिंग करवाएं। बहुत परेशानी हो रही है",Health,High,hi,web,2025-04-14T00:30:21
793,"Minor crack developing on the footpath near Civil Lines, suggest repairing before monsoon.",Roads,Low,en,phone,2025-05-31T05:37:33
794,"Andheri West ke paas naali fat gayi hai aur sewage ka pani sadak par bhar gaya hai, health emergency hai.",Sanitation,High,hinglish,app,2025-05-02T12:37:22
795,"Kalkaji में पानी की सप्लाई 5 दिनों से अनियमित है, सुबह नल सूखे रहते हैं।",Water,Medium,hi,whatsapp,2025-03-09T16:54:13
796,Suggestion: add an extra streetlight near Lajpat Nagar park for better visibility.,Lights,Low,en,whatsapp,2025-06-06T23:02:18
797,"The drain nar Andheri West has been blocked for 10 days, water is stagnating. urgent!!!",Sanitation,Medium,en,whatsapp,2025-01-13T10:33:12
798,There is a large pothole on the road near Rohini causing traffic jams for 2 weeks.,Roads,Medium,en,whatsapp,2025-04-24T22:18:21
799,"Water supply near Nehru Colony has been irregular for 5 days, taps run dry most mornings. pls fix asap",Water,Medium,en,web,2025-05-04T02:19:27
800,"Ward 7 के पास ट्रांसफार्मर से चिंगारी निकल रही है, बहुत खतरनाक है, आग लग सकती है, तुरंत कार्रवाई करें।",Electricity,High,hi,whatsapp,2025-05-24T23:29:22
801,Streetlight near Sector 21 has been flickering and going off for a month now.,Lights,Medium,en,phone,2025-06-16T07:15:43
802,Dwarka Sector 9 ke paas sadak me 3 din se gaddha hai jisse traffic jam ho raha hai. pls jaldi karo,Roads,Medium,hinglish,whatsapp,2025-05-30T13:52:21
803,"A huge crater has opened up the road at Ward 12, two bikes have already skidded, extremely dangerous. pls fix asap",Roads,High,en,whatsapp,2025-01-21T08:28:32
804,"Koramangala के पास नाली फट गई है और सीवेज का पानी सड़क पर भर गया है, स्वास्थ्य आपातकाल है। कृपया जल्दी करें कृपया ध्यान दें",Sanitation,High,hi,app,2025-03-27T04:37:53
805,"Rohini ke paas awara kutte 3 din se aggressive ho gaye hai, ek insaan ko kaat liya.",Health,Medium,hinglish,phone,2025-02-21T14:37:08
806,There is a large pothole on the road near Gandhi Chowwk causing traffic jams for a week. pls fix asap,Roads,Medium,en,app,2025-04-30T04:38:48
807,Suggestion: add extra streetlight near Shastri Nagar park for better visibility.,Lights,Low,en,web,2025-05-05T04:58:15
808,"MG Road ke paas bade aag lagne ka khatra bataya gaya hai, prashasan turant karwai kare.",Other / Unknown,High,hinglish,app,2025-01-06T02:00:55
809,"Patel Nagar ke paas paani ke pipe se halka leak hai, urgent nahi par check karwa lena. please dhyan do",Water,Low,hinglish,web,2025-03-12T14:32:34
810,Sector 21 के पास एक महीने से मच्छरों का प्रकोप बढ़ रहा लोग बीमारी फैलने से डर रहे हैं। सुझाव,Health,Medium,hi,whatsapp,2025-05-01T14:58:59
811,"Civil Lines ke paas transformer se sparking ho rahi hai, bahut khatarnak hai, aag lag sakti hai, turant karwai karo.",Electricity,High,hinglish,app,2025-02-06T13:35:29
812,"Dwarka Sector 9 ke paas 5 din se bijli baar baar ja rahi hai, appliances kharab rahe hai. pls jaldi karo",Electricity,Medium,hinglish,app,2025-03-05T13:38:25
813,"Lajpat Nagar me naali 5 din se jam hai, badbu fail rahi hai.",Sanitation,Medium,hinglish,whatsapp,2025-06-25T21:53:24
814,"Sewage is mixing into the drinking water supply near Koramangala, families are falling sick, immediate action needed. urgent!!!",Water,High,en,web,2025-04-29T03:42:37
815,"Kalkaji ke paas peene ke paani me sewage mix ho raha hai, family bimar pad rahi hai, turant dhyan do.",Water,High,hinglish,phone,2025-05-05T18:48:18
816,Suggestion: upgrade the wiring near Nehru Colony sometime this year. urgent!!!,Electricity,Low,en,phone,2025-03-05T08:49:25
817,"Sewage is mixing into the drinking water supply near Saket, families are falling sick, immediate action needed.",Water,High,en,web,2025-06-29T12:48:15
